P4,busy cursor remain busycursorwhile block open dialog progress busy cursor remain busycursorwhile block open dialog
P2,bug tableviewer getcreateditem viewer bug tableviewer getcreateditem viewer tableviewer getcreateditem virtual make item small viewer tableviewer virtual manager may handle programmatic scrolling
P4,tableviewer allow update known tableitem viewer tableviewer allow update known tableitem
P4,nl tooling allow specify resource bundle source
P4,create project wizard create file progress wizard instead wait till wizard finish wizard create project wizard create file progress wizard instead wait till wizard finish create project wizard create file progress wizard instead wait till wizard finish
P3,tableviewer virtualmanager lack support clearremove viewer tableviewer virtualmanager lack support clearremove
P2,30rc1 amd64 linux fail load core jnus library add resource native amd 64
P2,incorrect stack frame select
P1,move new file refactoring detect move new file refactoring detect
P3,refactor dialog lose function go back preview refactoring dialog lose function go back preview refactoring refactoring dialog lose function go back preview refactoring refactoring dialog lose function go back preview
P1,search need away second parse
P2,external search link
P2,need link component preference need link component
P2,update fail silently
P2,ioobe inlining method search ioobe inlining method
P2,c file c file dont show cc project view
P1,store index location per header
P2,navigator problem rename directory abc abc filesystem
P3,jface imageregistry use displaygetcurrent null jface jface imageregistry use displaygetcurrent null jface jface imageregistry use displaygetcurrent need specify thread safety issue
P4,orgeclipsejfacepreferencepreferencepagesetmessage wrap long message jface orgeclipsejfacepreferencepreferencepagesetmessage wrap long message jface orgeclipsejfacepreferencepreferencepagesetmessage use ellipsis long name
P5,add partialsplit checkin
P4,open resource selectdeselect project dialog open resource could allow selectdeselect project
P2,wrong selectionchangedevent call treeviewersetsorter viewer wrong selectionchangedevent call treeviewersetsorter
P2,npe class workingsetmodel
P2,npe closing junit compare view
P2,arithmeticexception pasting 15 class declaration 14 cu typing arithmeticexception pasting 15 class declaration 14 cu
P2,index entry make use path variable
P4,support iviewerlabelprovider table treeviewer viewer support iviewerlabelprovider table treeviewer
P3,colorcelleditor display instead textcelleditor viewer colorcelleditor display instead textcelleditor
P4,support xml format help system help support xml format help system
P5,useless error message reflect badly eclipse
P4,progress animated rectangle progress error dialog appear even though eclipse hide
P4,ability associate licence project wizard ability associate licence project
P5,implement cv redirect connection implement cv redirect
P2,noclassdeffounderror opening type
P2,deadlock use open type deadlock javaworkingsetupdater
P4,local history pref page shouldnt resize preference local history pref page shouldnt resize
P2,make content type registry dynamic content type make content type registry dynamic
P2,function definition reside another file see parser
P4,ftp username store ask ftp webdav username store ask
P4,site explorer lack refresh option ftp webdav site explorer lack refresh option
P2,migrate new path apus implementation migrate new path api
P2,isdispose check need abstracttreeviewerinternalremove viewer isdispose check need abstracttreeviewerinternalremove
P2,applicationwindowlayout incorrectly assume separator first child jface applicationwindowlayout incorrectly assume separator first child
P2,jface support tableviewer viewer jface support tableviewer viewer npe change input usingtableviewer virtual
P3,preferencepage relayout dialog create contents preference preferencepage relayout dialog create contents
P4,notification eclipse shutdown notification eclipse shutdown workbench notification eclipse shutdown
P4,remote update site require description
P4,navigationhistory wont release reference ieditorpart editormgmt navigationhistory wont release reference ieditorpart editormgmt history navigationhistory wont release reference ieditorpart
P3,icontentdescriber provide filename content type icontentdescriber provide filename content type findcontenttypefor ignore user file spec
P4,wizarddialog settitleimage throw exception wizard wizarddialog settitleimage throw exception
P4,orgeclipsejfacepreferencepreferencenodecreatepage doesnt check null preference orgeclipsejfacepreferencepreferencenodecreatepage doesnt check null
P4,create folder block update cv java project background wizard create folder block avoid lock workspace
P3,behavior new job error dialog job behavior new job error dialog
P2,fail move class project
P4,error compositeimagedescriptor jface error compositeimagedescriptor
P3,enhance process import project set file importexport enhance process import project set file
P4,plan scalability plan item scalability
P4,plan item improve capability plan item capabilitiesperspectivescomponent
P4,plan item help search enhancement
P4,plan item enhancement support new user
P4,plan item installupdate improvement installupdate improvement
P4,plan item ant editor improvement
P4,plan item breakpoint improvement
P4,plan item generalize undo support
P2,plan item add critical performance instrumentation
P1,intro plan item initial user experience improvement
P4,plan item macro record playback
P4,plan item help system improvement help help system improvement
P4,plan item improve cheat sheet authoring
P4,plan item pervasive context help pane
P4,plan item rcp performance
P4,plan item rcp infrastructure
P4,plan item osgus
P4,plan item dynamic plugin
P4,plan item jnlp support
P4,plan item support launcher brand plan item launcher support launcher brand
P4,plan item ant debugger
P4,plan item concurrency support debugger
P4,plan item provide better text editor support rcp
P4,plan item improve compiler checking
P4,plan item improve support externalize string
P4,plan item expose java editor functionality
P4,plan item debugger usability improvement
P4,plan item importexport ant build file
P4,plan item library project plan item implement library project buildpath implement library project
P4,plan item improve target support
P4,plan item osgus bundle manifest tooling
P4,font size discrepancy oss jface font size discrepancy oss
P4,refactor introduce field parameter refactor introduce field parameter refactor
P2,broken hyperlink console redirect process output console
P4,applyset standard file header tree file applyset standard file header tree file refactor 4
P5,imort subfolder zip possible importexport imort subfolder zip possible
P4,jface applicationwindow contents reduce thin strip showtopseperator return false
P2,configuration change lose export immediately make change preference export prompt save export
P2,backport deadlock detection
P2,javadoc viewhover parsing comment link properly hover javadoc viewhover parsing html comment properly hover javadoc view parsing html comment properly
P4,fontfieldeditor modification return string end preference fontfieldeditor modification return string end
P2,tooltip marked translatable attribute marked translatable workbench attribute marked translatable preference attribute marked translatable
P2,copypaste result divide 0 error ant editor
P4,plan item mapping logical view physical file disk
P1,npe try open gif file dynamicuus npe try open gif file
P4,use traditional style tab pref dialog preference use traditional style tab pref dialog
P2,dir rtl commandline option doesnt work linux bidus dir rtl commandline option doesnt work linux
P5,synchronize dropdown button bad memory sync view synchronize dropdown button bad memory
P2,hyperlink underline incorrectly navigation hyperlink underline incorrectly
P5,option automatically refresh comparereplace another branch version dialog
P2,implementation file buffer close input stream
P4,request option compress package name segment request option compress package name segment package explorer browse
P2,feature datum download even feature version increment
P2,margin reduce nothing preference margin reduce nothing
P2,hang error dialog background job come modal operation progress error need kill use dialog
P2,leak openclose preference dialog preference leak openclose preference dialog
P2,use wildcard preference search preference use wildcard preference search
P4,preferencescode template quick clear button preferencescode template quick clear button code manipulation code template preferencescode template quick clear button
P2,remove old version cause error latest version
P2,findreplace ia match line delimiter
P4,option closing editor expect one project miss editormgmt option closing editor expect one project miss
P3,rcppreference preference export require compatibility layer rcppreference preference break apus boundary
P5,test failure uicomparepreferencesautotestcompareviewerspref dialog test failure uicomparepreferencesautotestcompareviewerspref
P2,modalcontext support notification thread transfer jface modalcontext support notification thread transfer
P2,property page category limit one level property property page category limit one level
P2,also need createdialogon propertypage preference also need createdialogon propertypage preference apus switch propertypreference page
P2,maximum number undo preference maximum number undo
P2,error tick editor tab update inactive editor
P4,rcpprogress move runinbackground preference fo iworkbenchpreferenceconstant progressrcp move runinbackground preference fo iworkbenchpreferenceconstant
P2,preference preferencepage npe
P4,drag drop cv resource history cv repository
P4,node expand dragndrop deferredtreecontentmanager use progress viewer node expand dragndrop deferredtreecontentmanager use viewer node expand dragndrop deferredtreecontentmanager use
P2,null image return ilabelprovidergetimage remove image viewer null image return ilabelprovidergetimage remove image
P2,launch class close project
P3,progress make progressmonitorjobsdialog apus progress fix ref progressmonitorjobsdialog ide progress fix ref progressmonitorjobsdialog
P4,jar selection dialog remember size java launch jar selection dialog remember size
P2,npe switching perspective perspectivebar npe switching perspective
P2,error message ctrl use change var value
P5,remote compare cant multiselect project compare
P5,sync view use system background color
P5,bug drive email
P5,bug change bug status
P5,bug add bug system wizard banner text reword
P5,eclipse crash use bugzillum plugin
P5,bug lose organize bug eclipse crash
P5,bug description show twice
P5,bug implement scrolldrag bug system view
P5,bug random list improvement
P5,bug odd look bugzillum view
P5,bugzillum plugin bound exception bug find search bug bugzillum plugin bound exception bug find search
P5,bug prompt twice time authentication info
P5,bug long entry query useful
P5,bug rename query history fail silently bug swt browser poor behavior connection slow
P5,bug blank window show bug system first install
P5,bug allow drag browser bug system view
P5,bug collapse button
P5,bug ability show attachement bug instead creator
P5,bug autorefresh behavior right
P5,bug bug system category
P5,bugzillum feature cant access bugzillum use http
P5,bug job name status message
P5,bug much space comment list date
P5,bug new bug automatically go history
P5,bugzillum error message start retrieve datum
P5,bug presentation area clear bug remove
P2,npe actionexpressionobjectstateexpressiongetactionfilter
P2,improve jdtdebuguus display generic information
P2,uus glitch new preference dialog preference ui glitch new preference dialog
P4,back forwrad mouse button map move backwards forwards keybinding back forwrad mouse button map move backwards forwards keybinding misc back forwrad mouse button map move backwards forwards
P2,decorator white shadow decorator image
P2,eclipse keep lock cv account
P2,can not save perspective perspective regression can not save perspective
P2,project property dialog tree need border preference project property dialog tree need border
P4,preference dialog initially show scrollbar preference hierarchy tree preference preference dialog initially show scrollbar preference hierarchy tree
P2,npe preferencedialogupdatemessage preference npe preferencedialogupdatemessage
P4,filter preference search include child page match preference filter preference search include child page match
P1,restoredefault viewspreferencepage refer wrong preference store
P2,preference text message shorten properly preference page
P2,nl tooling performance property key search nl toolingimplementation performance property key search
P4,deselect java build path property page leave source folder select deselect java build path property page leave source folder select build path
P2,annotation rollover tooltip stay rollover close ruler annotation rollover tooltip stay rollover close
P2,implementation one cue leak shell listener contentassist2
P2,nl tooling hyperlink target refresh element change false temporary problem report use different class name cu
P3,fail property page categorization report preference page propertiesdialog fail property page categorization report preference page
P4,preference page key jump tree preference preference page key jump tree
P4,preferenceproperty page want apply default preference preferenceproperty page want apply default
P4,key binding dont show relevant platform keybinding key binding dont show relevant platform keybinding preference page key binding dont show relevant platform
P2,preference dialog header color well contrast preference preference dialog header color well contrast
P2,preference area preference dialog odd background color preference message area disabled empty
P2,cancel preference export exit way preference preference cancel preference export exit way preference
P2,forward back button wrong background color preference forward back button wrong background color
P2,preference search doesnt search preference preference search use page name
P4,internal error log edit stack trace
P4,unable create ex breakpoint hyperlink source path breakpoint unable create ex breakpoint hyperlink source path
P3,occurance wont go away paint occurance wont go away
P2,linkedpositiongrouptestjava could read illegal character encode linkedpositiongrouptestjava could read illegal character
P2,refactor log exception javareconciler
P2,nl tooling filter match key reference partition type nl tooling restrict match string partition type navigate key property file editor java editor nl tooling many false positive navigate key property file editor java editor
P2,property file editor properly color continuation line nl tooling property file editor properly color continuation line
P3,preference restore default duplicate list entry
P2,decorator change font tree decorator decorator change font tree
P2,treeviewerissameselection try restore selection datum item null viewer treeviewerissameselection try restore selection datum item null
P2,exception shutdown action delegate dispose twice implement iactiondelegate2 iworkbenchwindowactiondelegate
P1,npe propertiesspellingreconcilestrategy
P2,revert action correctly update
P4,set commit comment last comment use
P2,parameter hint disappear method parameter range several row content assist parameter hint disappear method parameter range several row
P4,messageproperty file entry sort class nl tooling messageproperty file entry sort class
P4,progress dialog weird scrollbar progress progress dialog weird scrollbar progress progress block dialog weird scrollbar
P2,preference dioalog background color look wrong preference preference dioalog background color look wrong preference preference dialog background color match many platform
P4,preference dialog one item match jump match preference preference dialog one item match jump match
P4,indication complete build ide indication complete build progress indication complete build
P5,importexport confusing error message zip export importexport allow export zip workbench
P2,layout change right leave
P2,preferencedialogokpress close dialog error preference preferencedialogokpress close dialog error
P2,preference dialog layouted properly preference preference dialog layout properly
P2,property view scroll problem propertiesview property view scroll problem
P2,tab style update preference dialog preference tab style update preference dialog
P2,possible create delete breakpoint group use work set store custom breakpoint group
P2,j2se 5 jdus jdwp enahancement generic j2se 5 jdus jdwp enhancement generic
P2,j2se 5 jdus jdwp enahancement enum j2se 5 jdus jdwp enhancement enum
P2,j2se 5 jdus jdwp enhancement vararg
P2,support enumeration evaluation
P2,npe joberrordialog progress npe joberrordialog
P2,arrayindexoutofboundsexception progress viewer code progress arrayindexoutofboundsexception progress viewer code
P2,error rename plugin project implementation error rename pluginxml
P2,preference preferencepage set preference store setcontainer call
P5,importexport importoperation special case tarfilestructureprovider
P2,rcp allow separation declaration placement workbench extension
P5,cc inderer slow problem cc indexer slow problem
P4,refactor feature request convert stringbuffer feature request convert stringbuffer refactoring feature request convert stringbuffer quick assist quick assist convert stringbuffer
P3,15 code formatter fail silently 15formatt code formatter fail silently 50formatt code formatter fail silently format code formatter fail silently format code formatter fail silently
P2,structuredviewerdisassociate problematic assert viewer structuredviewerdisassociate problematic assert viewer structuredviewerdisassociate problematic assert virtual
P2,search type import dialog bad importexport search type import dialog bad
P2,deadlock step
P2,step treat resume conditional breakpoint encounter
P5,cv access bugzillum plugin bug cv access bugzillum plugin
P2,assertionfailedexception navigate virtual table viewer assertionfailedexception navigate virtual table
P2,lazy content provider launch view background content debug view
P2,quickfix stop work ctrl1 press content assist content assist quickfix stop work ctrl1 press content assist
P2,illegalargumentexception argument valid dialog illegalargumentexception argument valid illegalargumentexception argument valid implementation illegalargumentexception argument valid
P2,outdated settingsinconsistency swt tutorial version 301
P4,multitypeselectiondialog contain duplicate indistinguishable type multitypeselectiondialog contain duplicate indistinguishable type dialog
P4,make applet application programming capability make applet application programming capability general issue
P2,invalid thread access refactoring
P3,miss click perform button swt tutorial cheatsheet miss click perform button swt tutorial
P3,swt tutorial setting cheatsheet swt tutorial setting
P4,tighter integration cv component team apus team apus tighter integration cv component team apus
P4,compare editor editor synchronize editormgmt compare editor editor synchronize
P4,feature selecting exception name editoradd exception breakpoint breakpoint feature select exception name editoradd exception breakpoint
P4,launcher uus discover main class could let type completion launcher uus discover main class could let type completion misc
P4,feature request dependent breakpoint feature request chaincascade breakpoint breakpoint feature request chaincascade breakpoint
P4,add wordwrap context menu option console view console add wordwrap context menu option console view
P4,console r position cursor back start line
P2,bidiinformation icon must mirror bidus information icon must mirror
P3,launch configuration much harder change classpath java launch launch configuration much harder change classpath
P4,remove terminate launch new launch create check default allow console output remain launch remove launch allow console output remain launch remove
P2,import preference overwrite exist classpath variable value
P4,allow default console output preference console launch allow default console output preference
P3,method resolveruntimeclasspathentry javaruntime extremely slow
P3,starkey variable variable window crash
P4,make contextviewbind flexible view close removal launch
P2,support autoboxinginboxing evaluation
P2,support evaluation context java 50 class source
P2,set errorhandler xml parsing
P2,bidus getorientation workbenchpart interface
P3,progress workbenchsiteprogressservice refer workbenchpart directly
P4,allow arbitrary class detail formatter
P2,import multiple exist project optimization importexport import multiple exist project optimization
P5,multiple projetc import panel must give information project importexport multiple projetc import panel must give information project
P3,import multiple project block first error importexport import multiple project block first error
P4,toggle vs add classload breakpoint breakpoint toggle vs add classload breakpoint
P4,launch configuration start error seem violate eclipse uus guideline launch launch configuration start error seem violate eclipse uus guideline
P2,automatic triggered job rcp doesnt show progress progress rcp automatic triggered job rcp doesnt show progress
P1,31m3 can not launch runtime workspace can not launch runtime workspace contain orgeclipseosgus plugin
P5,toolbar vieweditor part workbenchpart toolbar vieweditor part
P5,good way programmatically cancel jface window jface good way programmatically cancel jface window
P4,property validity set properly dialog cell property editor nonnull validator viewer property validity set properly dialog cell property editor nonnull validator celleditor property validity set properly dialog cell property editor nonnull validator
P2,automate build eclipserpm eclipseoprofile
P2,rpm implement unit test
P2,rpm update publish manual test plan
P2,rpm define code formatting setting eclipserpm project
P4,compress package name segment work first segment compress package name segment work first segment package explorer render 4
P3,console pane can not click terminate remove terminate launch without click somewhere else
P4,expose imagecache actioncontributionitem everyone contribution expose imagecache actioncontributionitem everyone contributionsmake general imagecache available everyone contributionsmake general imagecache instance available everyone
P2,multiple imagecache instance create multiple cleaner thread jface multiple imagecache instance create multiple cleaner thread
P1,nullpointerexception change file encode encode nullpointerexception change file encoding
P4,plugin test stop test workspace minimize
P2,bidimirror english text within icon bidi mirror english text within icon
P4,open resource folder sorting get reversed dialog open resource folder sort get reverse
P4,browse workspace dialog small dialog browse workspace dialog small dialog dialog constant take font account dialog resourceselectiondialog constant take font account
P2,containerselectdialog double click node tree cause assertionexception dialog containerselectdialog double click node tree cause assertionexception
P5,uus interface dialog advance button always display dialog create folder
P5,dialog can not double click folder import folder dialog can not double click folder selectdismiss directorydialog
P5,contents dialog wide fully display contents dialog wide fully display nonstandard desktop theme dialog contents dialog wide fully display nonstandard desktop theme
P4,customize perspective dialog use dialog font font customize perspective dialog use dialog font dialog customize perspective dialog use dialog font dialog customize perspective dialog use dialog font
P3,dialog image dont match dialog background motif dialog dialog image dont match dialog background motif
P4,dialogsetting javadoc example need pre pre tag dialog dialogsetting javadoc example need pre pre tag
P5,eclipse doesnt properly come foreground find dialog dialog eclipse doesnt properly come foreground find dialog
P2,eclipse lock temporarily menu dialog open dialog eclipse lock temporarily menu dialog open
P5,error run operation dialog allow copy part text dialog error run operation dialog allow copy part text statushandle error run operation dialog allow copy part text
P5,errordialog detail allow one line per istatus object dialog errordialog detail allow one line per istatus object statushandle errordialog detail allow one line per istatus object
P3,errordialog resize behavior improve dialog errordialog resize behavior improve
P5,file save dialog prime container field 1gjwjqb dialog file save dialog prime container field 1gjwjqb
P5,findreplace dialog doesnt always grab focus dialog findreplace dialog doesnt always grab focus
P5,findreplace dialog share extensible pagebook dialog findreplace dialog share extensible pagebook
P3,help window accessible dialog open dialog help window accessible dialog open
P2,dialog illegalargumentexception resourcelistselectiondialog
P5,inputdialog text area instead text field dialog inputdialog text area instead text field dialog api inputdialog text area instead text field dialog api inputdialog customizable style bit
P4,inputdialoggetvalue return inconsistent result depend dialog close dialog inputdialoggetvalue return inconsistent result depend dialog close
P5,integrate modal dialog dialog integrate modal dialog
P3,javadoc popup spread multiple monitor contribution javadoc popup spread multiple monitor dialog javadoc popup spread multiple monitor content assist javadoc popup spread multiple monitor content assist javadoc popup spread multiple monitor
P2,long message listselectiondialog chop dialog long message listselectiondialog chop
P2,low vision test hover test present icon messagedialog dialog low vision test hover test present icon messagedialog
P5,need way setinitialize parent folder saveasdialog dialog need way setinitialize parent folder saveasdialog
P5,null check workbencheditorsdialog dialog null check workbencheditorsdialog
P4,orgeclipsejfacedialogsinputdialog throw npe subclassing dialog orgeclipsejfacedialogsinputdialog throw npe subclassing
P3,orgeclipseuidialogsfilteredlist accessible name dialog orgeclipseuidialogsfilteredlist accessible name
P2,preference screen come blank dialog preference screen come blank
P4,review design messagedialogwithtogglecreatebuttonsforbuttonbar dialog review design messagedialogwithtogglecreatebuttonsforbuttonbar
P4,job uus test suite create many worker thread marker ui test suite create many worker thread
P2,npe iconandmessagedialoggetswtimage jface npe iconandmessagedialoggetswtimage npe iconandmessagedialoggetswtimage dialog npe iconandmessagedialoggetswtimage npe iconandmessagedialoggetswtimage viewer npe iconandmessagedialoggetswtimage
P3,scrollbar treeviewer elementtreeselectiondialog doesnt show dialog resize dialog scrollbar treeviewer elementtreeselectiondialog doesnt show dialog resize
P4,search support view dialog dialog search support view dialog
P2,truncate error message anttargetstab titleareadialog message area grow unbounded larger font dialog titleareadialog message area grow unbounded larger font
P4,titleareadialogsettitleimage can not call open dialog titleareadialogsettitleimage can not call open dialog titleareadialogdialog titleareadialogsettitleimage can not call openlast modify 20060413 213344settitleimage can not call open dialog titleareadialogsettitleimage can not call open
P3,tvt 30 project reference property page clip italian language pack dialog tvt 30 project reference property page clip italian language pack preference tvt 30 project reference property page clip italian language pack
P4,warn text move dialog doesnt wrap dialog warn text move dialog doesnt wrap dialog error text move dialog red lay poorly
P2,wizard banner resize cause jumpy dialog dialog wizard banner resize cause jumpy dialog
P2,wrong setting panel show tab run configuration window click dialog wrong set panel show tab run configuration window click wrong setting panel show tab run configuration window click
P4,unnecessary error message log file encode unnecessary error message log file
P4,importexport import exisit precheck project already workspace
P5,import project drag drop importexport import project drag drop
P2,importexport import multiple project kick build per project
P4,open perspective add new perspective button front exist list perspectivebar open perspective add new perspective button front exist list
P2,preference export doesnt prompt overwrite
P2,preference export pref file big
P3,extension point preference page contributor pop preference editor preference extension point preference page contributor pop preference editor extension point preference page contributor pop preference editor extension point preference page contributor pop preference editor preference extension point preference page contributor pop preference editor
P4,preference search show child node preference preference search show child node
P4,preferencespage need warn state preference preferencespage need warn state
P3,scopedpreferencestore also work projectscope preference scopedpreferencestore also work projectscope
P4,save perspective layout work set preference perspective preference save perspective layout work set preference preference workingset save perspective layout work set preference preference workingset importexport save perspective layout work set preference preference workingset importexport save perspective layout preference
P4,progress hover progress indicator show full message
P2,viewer need content provider table get element lazily
P2,performance problem sort datum viewer performance problem sort datum
P3,tree wont expand set check state viewer tree wont expand set check state
P3,help content new wizard help content new
P4,wizard overview pane
P2,wizard seem accessible wizard wizard seem accessible
P2,swtexception widget disposed workbench swtexception widget dispose
P4,application load status aka application welcome screen workbench progress application load status aka application welcome screen
P4,cv watcheditinformation get lose compare file revision watchedit edit state lose compare file revision
P1,npe refreshlocalvisitor
P4,team project set menu action import psf file
P4,delete key remove logical structure pref page
P3,browser widget support nonhtml content browser widget support nonhtml content browser ie freeze pdf document browser ie sometimes freeze pdf document acrobat reader 60 plugin
P2,broken icon 31 m4 solarisgtk
P3,wdiget disposed error sync view viewer wdiget disposed error sync view
P1,npe try edit code template preferencestemplate npe try edit code template
P4,50 annotation syntax highlight intersperse comment
P2,property dialog searchable property property dialog searchable
P2,can not restart eclipse memory error errorhandling can not restart eclipse memory error
P4,need apus change title bar state editor progress need apus change title bar state editor progress editormgmt viewmgmt need apus change title bar state editor
P2,preference error message show twice preferencedialog
P1,custom preferencenode fail r31 m4 preference custom preferencenode fail r31 m4
P5,request savealleditorsiproject method editormgmt request savealleditorsiproject method
P2,open type work enum
P4,new project add current work set new project add current work set code manipulation 4
P2,preference need override label group
P2,preference need view preference dialog
P4,many breakpoint set line
P2,search result contain wrong offset macro argument search result contain wrong offset macro argument parser search result contain wrong offset macro argument
P4,saveasdialog better handle closed project dialog saveasdialog better handle closed project
P4,decorator error write console decorator decorator error write console
P4,job setthreadpriority apus job setthreadpriority apus job job setthreadpriority api
P2,message box doesnt support bidus jface message box doesnt support bidus bidus message box doesnt support bidus
P2,preference dialog swtexception widget disposed preference preference dialog swtexception widget dispose
P4,show active context key assist ctrlshiftl keybinding show active context key assist ctrlshiftl
P2,set style bit break swt embedded swing milestone m4
P5,codesymbol duplicated libptyso libspawnerso
P2,clean dialog resizable dialog clean dialog resizable
P1,gb18030 keyboard key respond press
P3,table gettopindex return correct value settopindex table gettopindex return correct value settopindex shell open
P1,discrepency table behavior across platform
P1,tablecolumnpack doesnt decrease column width gtk
P1,print image respect transparency
P4,wizard description wrap wizard wizard description wrap
P2,bidigroup arrow mirror projection bidifolding arrow mirror
P2,tableviewer internalrefresh slow 119
P2,zipfileexporter could use less memory importexport zipfileexporter could use less memory importexport zipfileexporter could use less memory importexport zipfileexporter tarfileexporter could use less memory
P5,archive zip treat target directory importexport archive zip treat target directory
P2,disable enable folding small file take forever preference disable enable folding small file take forever
P2,concurrent modification exception
P3,breakpoint icon disappear ruler breakpoint icon disappear model breakpoint icon disappear misc breakpoint icon disappear
P2,31 m4 cause overview ruler appear forever 31 m4 cause overview ruler disappear forever
P2,keysequencebindingnode big footprint command keysequencebindingnode big footprint keybinding keysequencebindingnode big footprint keybinding performance large footprint key class
P5,ability pin editor switch editor dialog editormgmt ability pin editor switch editor dialog
P2,logical structure work debug jre different build jre
P2,quick outline show small initial quick outline size small navigation initial quick outline size small
P5,need ability addremove menu item context popup menu dynamically contribution need ability addremove menu item context popup menu dynamically
P4,support nontext file encode support nontext file
P2,pathvariableselectiondialog apus dialog pathvariableselectiondialog api
P4,controlexample mousewheel event tabfolder alternate mouseexit widget controlexample mousewheel event tabfolder alternate mouseexit
P4,infinite tree return inputelement getelement treeviewer contentprovider viewer infinite tree return inputelement getelement treeviewer contentprovider
P4,viewer table viewer consider support non visible item replace
P2,ia styledtextgetbidisegment upon revert ruler iae styledtextgetbidisegment upon revert painting ia styledtextgetbidisegment upon revert
P3,menu define multiple plugin always work sort order plugin id contribution menu define multiple plugin always work sort order plugin id
P2,tab broken m4 preference tab broken m4
P5,suspend output console window short time console suspend output console window short time
P2,viewer virtual table request update batch
P2,import archive file file system project importexport import archive file file system project importexport import exist project support archive file
P4,tooltip split two monitor misc tooltip code assist constain current monitor
P3,provide way save restore open editor status editormgmt provide way save restore open editor status workingset provide way save restore open editor status
P4,wizardpage tablelayout columnweightda problem wizard wizardpage tablelayout columnweightda problem
P4,support define custom tooltip element viewer viewer support define custom tooltip element viewer
P5,usability installupdate process might run separate modeless window
P2,tableviewerrefresh slow bad performance viewer tableviewerrefresh slow bad performance viewer tableviewerrefresh slower setinput
P5,importexport import archive file file system configured project
P5,usability installupdate might fix dependency usability installupdate might fix dependency
P5,usability position cursor open context menu
P3,filteredtree show disabled icon clear action disabled dialog filteredtree show disabled icon clear action disabled
P4,jdtcore plugin activate editormgmt jdtcore plugin activate
P4,rename static method must split single static import import multiple methodsfield rename rename static method must split single static import import multiple methodsfield
P3,nullpointerexception compile
P3,jar verifier miss unsigned code insert sign jar
P4,group library package explorer view group library package explorer view package explorer package explorer group library package explorer view
P2,browser improve http support
P3,browser file download control browser file download control progress event
P2,npe logicalstructureprovider debugging
P2,refactor create package move dialog block
P4,open jface dialog without create display first jface open jface dialog without create display first
P4,textcelleditor correctly determine paste enablement celleditor textcelleditor correctly determine paste enablement
P2,bidieclipse editor rtl except generally use typing english text
P2,bidifeature manifest editor plugin manifest editor property file editor rtl eclipse form bidifeature manifest editor plugin manifest editor property file editor rtl bidifeature manifest editor plugin manifest editor property file editor rtl bidus feature manifest editor plugin manifest editor property file editor rtl bidus mutli page editor need mixed bidus support
P2,decorator progress eclipse go mad long build
P4,need test cell editor support treeviewer celleditor need test cell editor support treeviewer
P3,content assist fail link type name content assist content assist fail link type name javadocassist content assist fail link type name assist content assist fail link type name assist content assist fail there dot type name
P2,npe renaming package
P4,pend node cv repository view hard use viewerspend node cv repository view hard use viewer pend node cv repository view hard use
P4,avoid property filter list small preference avoid property filter list small
P4,action bar wizard page wizard action bar wizard page
P2,strange behavior cv repository view model strange behavior cv repository view
P2,definition null shell argument preferencesutilcreatepreferencedialogonshell preference definition null shell argument preferencesutilcreatepreferencedialogonshell
P2,preferencesutilcreatepreferencedialogon clarification preference preferencesutilcreatepreferencedialogon clarification
P2,schedule job progress indicator area show progress schedule job progress indicator area show progress rcp schedule job progress indicator area show
P4,tablecursor update tableviewer model change suport tablecursor tableviewer viewer suport tablecursor tableviewer
P3,perf markerannotationpreference unnecessarily reprocess orgeclipseuieditorsmarkerannotationspecification markerannotationpreference unnecessarily reprocess orgeclipseuieditorsmarkerannotationspecification misc markerannotationpreference unnecessarily reprocess orgeclipseuieditorsmarkerannotationspecification
P4,wizard page opening method wizard wizard page opening method
P2,illegalargumentexception jdireferencetypegetgenericname
P2,package declaration change copy
P2,jface layout problem wxga resolution dialog layout problem wxga resolution
P5,merge conflict watchedit tune
P2,decorator update do one job per listener
P5,toolbarmanager error contribution toolbarmanager error
P4,improve import exist project import wizard importexport improve import exist project import wizard importexport import exist project allow import workspace
P4,automatic transfer scheduling rule spwan modal context thread progress automatic transfer scheduling rule spwan modal context thread
P5,replace single ok button informational modal requester something less obnoxious progress dialog replace single ok button informational modal requester something less obnoxious errorhandle replace single ok button informational modal requester something less obnoxious
P4,share favorite launch configuration dont show every time launch share favorite launch configuration dont show every time
P2,preference dynamicuus workbenchlevel preference node need lifecycle
P2,compiler preference page layout status message correctly preference preference compiler preference page layout status message correctly
P2,property dialog add border around category tree property add border around category tree propertiesdialog add border around category tree
P4,wizard new project can not see entire default directory
P2,application blow try open huge binary file use builtin text editor editormgmt application blow try open huge binary file use builtin text editor errorhandle restore state fail reset event certain failure
P5,provide simple dialog page report error text dialog provide simple dialog page report error text
P1,refresh variable view block uus thread viewersprogressrefresh variable view block uus thread
P2,remotetreecontentmanager override default job name
P2,step lose focus debug window
P4,string doubleclick strategy property file editor nl tooling string doubleclick strategy nl tooling improve doubleclick strategy property value
P2,change ipathentry apis
P2,decorator decoratorscheduler lock uus thread
P2,many duplicate http get update operation
P5,new refactoring convert static class instance new refactoring convert static class instance refactoring
P4,breakpoint ignore line code split breakpoint breakpoint ignore line code split
P3,twopaneelementselector cant set sorter initial order keep dialog twopaneelementselector cant set sorter initial order keep
